18,3,1,0.90224,0.87902,0.83341,0.75596,0.65877,0.58279,0.53479,0.51123,0.49975,0.50328,0.52831,0.61136,0.75831,0.8145,0.77622,0.70794,0.65725,0.5153,0.46634,0.47659,0.58968,0.57393,0.75855,0.8898,0.90129,0.87254,0.81839,0.73387,0.63227,0.54245
19,3,1,0.87902,0.83341,0.75596,0.65877,0.58279,0.53479,0.51123,0.49975,0.50328,0.52831,0.61136,0.75831,0.8145,0.77622,0.70794,0.65725,0.5153,0.46634,0.47659,0.58968,0.57393,0.75855,0.8898,0.90129,0.87254,0.81839,0.73387,0.63227,0.54245,0.48473
20,3,1,0.83341,0.75596,0.65877,0.58279,0.53479,0.51123,0.49975,0.50328,0.52831,0.61136,0.75831,0.8145,0.77622,0.70794,0.65725,0.5153,0.46634,0.47659,0.58968,0.57393,0.75855,0.8898,0.90129,0.87254,0.81839,0.73387,0.63227,0.54245,0.48473,0.45734
21,3,1,0.75596,0.65877,0.58279,0.53479,0.51123,0.49975,0.50328,0.52831,0.61136,0.75831,0.8145,0.77622,0.70794,0.65725,0.5153,0.46634,0.47659,0.58968,0.57393,0.75855,0.8898,0.90129,0.87254,0.81839,0.73387,0.63227,0.54245,0.48473,0.45734,0.4435
22,3,1,0.65877,0.58279,0.53479,0.51123,0.49975,0.50328,0.52831,0.61136,0.75831,0.8145,0.77622,0.70794,0.65725,0.5153,0.46634,0.47659,0.58968,0.57393,0.75855,0.8898,0.90129,0.87254,0.81839,0.73387,0.63227,0.54245,0.48473,0.45734,0.4435,0.44409
23,3,1,0.58279,0.53479,0.51123,0.49975,0.50328,0.52831,0.61136,0.75831,0.8145,0.77622,0.70794,0.65725,0.5153,0.46634,0.47659,0.58968,0.57393,0.75855,0.8898,0.90129,0.87254,0.81839,0.73387,0.63227,0.54245,0.48473,0.45734,0.4435,0.44409,0.46941
0,4,1,0.53479,0.51123,0.49975,0.50328,0.52831,0.61136,0.75831,0.8145,0.77622,0.70794,0.65725,0.5153,0.46634,0.47659,0.58968,0.57393,0.75855,0.8898,0.90129,0.87254,0.81839,0.73387,0.63227,0.54245,0.48473,0.45734,0.4435,0.44409,0.46941,0.55099
1,4,1,0.51123,0.49975,0.50328,0.52831,0.61136,0.75831,0.8145,0.77622,0.70794,0.65725,0.5153,0.46634,0.47659,0.58968,0.57393,0.75855,0.8898,0.90129,0.87254,0.81839,0.73387,0.63227,0.54245,0.48473,0.45734,0.4435,0.44409,0.46941,0.55099,0.69235
2,4,1,0.49975,0.50328,0.52831,0.61136,0.75831,0.8145,0.77622,0.70794,0.65725,0.5153,0.46634,0.47659,0.58968,0.57393,0.75855,0.8898,0.90129,0.87254,0.81839,0.73387,0.63227,0.54245,0.48473,0.45734,0.4435,0.44409,0.46941,0.55099,0.69235,0.75104
3,4,1,0.50328,0.52831,0.61136,0.75831,0.8145,0.77622,0.70794,0.65725,0.5153,0.46634,0.47659,0.58968,0.57393,0.75855,0.8898,0.90129,0.87254,0.81839,0.73387,0.63227,0.54245,0.48473,0.45734,0.4435,0.44409,0.46941,0.55099,0.69235,0.75104,0.63169
4,4,1,0.52831,0.61136,0.75831,0.8145,0.77622,0.70794,0.65725,0.5153,0.46634,0.47659,0.58968,0.57393,0.75855,0.8898,0.90129,0.87254,0.81839,0.73387,0.63227,0.54245,0.48473,0.45734,0.4435,0.44409,0.46941,0.55099,0.69235,0.75104,0.63169,0.3954
5,4,1,0.61136,0.75831,0.8145,0.77622,0.70794,0.65725,0.5153,0.46634,0.47659,0.58968,0.57393,0.75855,0.8898,0.90129,0.87254,0.81839,0.73387,0.63227,0.54245,0.48473,0.45734,0.4435,0.44409,0.46941,0.55099,0.69235,0.75104,0.63169,0.3954,0.32046
6,4,1,0.75831,0.8145,0.77622,0.70794,0.65725,0.5153,0.46634,0.47659,0.58968,0.57393,0.75855,0.8898,0.90129,0.87254,0.81839,0.73387,0.63227,0.54245,0.48473,0.45734,0.4435,0.44409,0.46941,0.55099,0.69235,0.75104,0.63169,0.3954,0.32046,0.29985
7,4,1,0.8145,0.77622,0.70794,0.65725,0.5153,0.46634,0.47659,0.58968,0.57393,0.75855,0.8898,0.90129,0.87254,0.81839,0.73387,0.63227,0.54245,0.48473,0.45734,0.4435,0.44409,0.46941,0.55099,0.69235,0.75104,0.63169,0.3954,0.32046,0.29985,0.56863
8,4,1,0.77622,0.70794,0.65725,0.5153,0.46634,0.47659,0.58968,0.57393,0.75855,0.8898,0.90129,0.87254,0.81839,0.73387,0.63227,0.54245,0.48473,0.45734,0.4435,0.44409,0.46941,0.55099,0.69235,0.75104,0.63169,0.3954,0.32046,0.29985,0.56863,0.4933
9,4,1,0.70794,0.65725,0.5153,0.46634,0.47659,0.58968,0.57393,0.75855,0.8898,0.90129,0.87254,0.81839,0.73387,0.63227,0.54245,0.48473,0.45734,0.4435,0.44409,0.46941,0.55099,0.69235,0.75104,0.63169,0.3954,0.32046,0.29985,0.56863,0.4933,0.44508
